"DLZ - Summary Report"
"Sample ID:","Rinse"
"Sample Date/Time:","Thursday, December 07, 2023 10:13:56"
"Sample Description:"
"Batch ID:","12/07/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,772213.260
"| ","Be",9,0.007005,"ug/L",22.711,14.667
"|-","Al",27,-2.024273,"ug/L",1.167,47810.056
"|-","V",51,-2.170313,"ug/L",15.465,-65915.413
"| ","Cr",52,0.247419,"ug/L",16.811,29900.776
"| ","Mn",55,0.107397,"ug/L",28.252,4725.256
"| ","Fe",57,-1.653834,"ug/L",17.416,9113.901
"| ","Co",59,0.004072,"ug/L",34.626,164.668
"| ","Ni",60,0.041313,"ug/L",13.695,302.672
"| ","Cu",63,0.047819,"ug/L",4.589,857.040
"| ","Zn",66,0.427041,"ug/L",3.897,1705.827
"| ","As",75,-0.685038,"ug/L",40.691,-3778.629
"| ","Se",82,-0.025037,"ug/L",139.669,7.017
"|>","Ge",74,,"ug/L",,522655.328
"|-","Mo",97,0.032940,"ug/L",6.948,144.430
"|-","Ag",107,0.001831,"ug/L",5.964,55.000
"| ","Cd",111,0.003920,"ug/L",101.707,75.038
"|>","In",115,,"ug/L",,581156.159
"| ","Sb",123,0.133774,"ug/L",1.315,1322.657
"|-","Ba",137,0.044193,"ug/L",17.677,346.563
"|-","Tl",205,-0.001223,"ug/L",97.832,159.335
"| ","Pb",208,0.017357,"ug/L",1.425,1545.052
"|>","Bi",209,,"ug/L",,653876.889
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","B359558-BS1"
"Sample Date/Time:","Thursday, December 07, 2023 14:52:00"
"Sample Description:","10X"
"Batch ID:","12/7/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,780999.426
"| ","Be",9,53.139186,"ug/L",0.733,52637.308
"|-","Al",27,58.789499,"ug/L",0.389,960824.006
"|-","V",51,49.282808,"ug/L",1.173,937091.719
"| ","Cr",52,49.695271,"ug/L",1.060,886154.709
"| ","Mn",55,51.537974,"ug/L",0.950,1497761.566
"| ","Fe",57,413.062582,"ug/L",1.109,262449.664
"| ","Co",59,50.936235,"ug/L",0.979,1189910.253
"| ","Ni",60,51.361537,"ug/L",0.940,254095.264
"| ","Cu",63,104.644890,"ug/L",0.384,1074426.381
"| ","Zn",66,109.391350,"ug/L",0.128,265073.830
"| ","As",75,54.323364,"ug/L",0.771,129510.562
"| ","Se",82,53.632262,"ug/L",1.328,14419.227
"|>","Ge",74,,"ug/L",,540811.277
"|-","Mo",97,50.685375,"ug/L",1.377,157834.399
"|-","Ag",107,37.617336,"ug/L",0.159,561461.102
"| ","Cd",111,55.173156,"ug/L",0.832,162117.800
"|>","In",115,,"ug/L",,591246.011
"| ","Sb",123,58.561406,"ug/L",0.618,429702.453
"|-","Ba",137,53.281740,"ug/L",0.966,319257.783
"|-","Tl",205,51.572345,"ug/L",0.263,2395302.512
"| ","Pb",208,53.322419,"ug/L",0.183,3391847.630
"|>","Bi",209,,"ug/L",,671057.360
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","B359558-BSD1"
"Sample Date/Time:","Thursday, December 07, 2023 14:55:17"
"Sample Description:","10X"
"Batch ID:","12/7/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,773262.556
"| ","Be",9,53.213945,"ug/L",0.071,52188.706
"|-","Al",27,56.801334,"ug/L",0.383,921785.526
"|-","V",51,49.563093,"ug/L",1.258,944961.820
"| ","Cr",52,49.803666,"ug/L",1.228,890283.117
"| ","Mn",55,51.240911,"ug/L",0.998,1492921.613
"| ","Fe",57,414.730215,"ug/L",1.220,264125.365
"| ","Co",59,50.879315,"ug/L",0.511,1191586.699
"| ","Ni",60,51.234514,"ug/L",1.104,254109.835
"| ","Cu",63,103.489093,"ug/L",0.409,1065336.240
"| ","Zn",66,108.355959,"ug/L",0.333,263246.900
"| ","As",75,53.520950,"ug/L",0.269,127899.059
"| ","Se",82,52.657686,"ug/L",0.379,14193.792
"|>","Ge",74,,"ug/L",,542214.580
"|-","Mo",97,50.714156,"ug/L",1.193,158313.483
"|-","Ag",107,37.877316,"ug/L",0.132,571153.381
"| ","Cd",111,54.312196,"ug/L",0.098,161229.562
"|>","In",115,,"ug/L",,597323.378
"| ","Sb",123,57.609161,"ug/L",1.253,427030.277
"|-","Ba",137,52.424373,"ug/L",1.359,317323.700
"|-","Tl",205,51.378655,"ug/L",0.736,2396134.695
"| ","Pb",208,52.827031,"ug/L",0.051,3374258.524
"|>","Bi",209,,"ug/L",,673837.205
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","B359558-MS1"
"Sample Date/Time:","Thursday, December 07, 2023 14:58:34"
"Sample Description:","10X"
"Batch ID:","12/7/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,764749.770
"| ","Be",9,55.444882,"ug/L",1.213,53776.596
"|-","Al",27,103.805183,"ug/L",0.563,1602242.025
"|-","V",51,52.021417,"ug/L",0.897,962122.783
"| ","Cr",52,51.759466,"ug/L",0.924,895335.284
"| ","Mn",55,63.327102,"ug/L",0.837,1786965.863
"| ","Fe",57,552.527812,"ug/L",1.404,337522.744
"| ","Co",59,53.038133,"ug/L",1.119,1203295.436
"| ","Ni",60,54.110027,"ug/L",0.959,259983.961
"| ","Cu",63,105.863660,"ug/L",1.108,1055657.293
"| ","Zn",66,114.640870,"ug/L",0.594,269759.908
"| ","As",75,57.046135,"ug/L",0.409,132201.092
"| ","Se",82,55.395685,"ug/L",0.718,14464.238
"|>","Ge",74,,"ug/L",,525242.843
"|-","Mo",97,56.916534,"ug/L",0.263,172124.000
"|-","Ag",107,44.144644,"ug/L",3.888,634589.980
"| ","Cd",111,56.254356,"ug/L",0.408,159202.518
"|>","In",115,,"ug/L",,569451.676
"| ","Sb",123,60.688203,"ug/L",0.370,428878.590
"|-","Ba",137,64.565139,"ug/L",0.423,372573.774
"|-","Tl",205,54.560103,"ug/L",0.499,2349714.071
"| ","Pb",208,56.158165,"ug/L",0.225,3312309.562
"|>","Bi",209,,"ug/L",,622237.420
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","B359558-MSD1"
"Sample Date/Time:","Thursday, December 07, 2023 15:01:51"
"Sample Description:","10X"
"Batch ID:","12/7/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,767555.604
"| ","Be",9,53.540969,"ug/L",1.629,52119.675
"|-","Al",27,99.575565,"ug/L",0.973,1545664.720
"|-","V",51,49.393678,"ug/L",8.577,902769.903
"| ","Cr",52,51.462495,"ug/L",1.474,881078.695
"| ","Mn",55,62.119564,"ug/L",0.786,1734686.528
"| ","Fe",57,541.551507,"ug/L",0.389,327576.086
"| ","Co",59,51.637769,"ug/L",0.448,1159337.001
"| ","Ni",60,53.235901,"ug/L",2.023,253122.730
"| ","Cu",63,103.510272,"ug/L",0.384,1021450.356
"| ","Zn",66,111.778301,"ug/L",0.173,260304.451
"| ","As",75,55.018113,"ug/L",0.732,126095.606
"| ","Se",82,54.549254,"ug/L",1.679,14095.042
"|>","Ge",74,,"ug/L",,519773.040
"|-","Mo",97,55.700017,"ug/L",0.521,166691.736
"|-","Ag",107,41.319424,"ug/L",0.466,595632.709
"| ","Cd",111,54.330088,"ug/L",0.868,154185.276
"|>","In",115,,"ug/L",,571042.353
"| ","Sb",123,58.866109,"ug/L",0.213,417172.057
"|-","Ba",137,62.775998,"ug/L",0.256,363265.786
"|-","Tl",205,53.193087,"ug/L",0.661,2292720.071
"| ","Pb",208,54.606408,"ug/L",0.637,3223410.902
"|>","Bi",209,,"ug/L",,622758.755
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","B359558-PS1"
"Sample Date/Time:","Thursday, December 07, 2023 15:05:09"
"Sample Description:"
"Batch ID:","12/7/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,691318.062
"| ","Be",9,19.344031,"ug/L",1.446,16964.816
"|-","Al",27,596.338031,"ug/L",1.145,7989889.835
"|-","V",51,20.358840,"ug/L",3.948,306103.487
"| ","Cr",52,29.431754,"ug/L",3.753,440829.122
"| ","Mn",55,108.681380,"ug/L",0.576,2597500.857
"| ","Fe",57,1412.647963,"ug/L",0.520,717824.813
"| ","Co",59,22.270807,"ug/L",1.475,428168.956
"| ","Ni",60,39.859450,"ug/L",3.054,162294.317
"| ","Cu",63,48.736547,"ug/L",1.175,411965.123
"| ","Zn",66,56.748319,"ug/L",0.740,113450.532
"| ","As",75,21.233606,"ug/L",0.769,40534.679
"| ","Se",82,8.714116,"ug/L",1.836,1937.570
"|>","Ge",74,,"ug/L",,445049.218
"|-","Mo",97,37.597775,"ug/L",0.525,96353.996
"|-","Ag",107,3.607730,"ug/L",0.612,45119.699
"| ","Cd",111,19.783575,"ug/L",0.296,48720.246
"|>","In",115,,"ug/L",,495174.657
"| ","Sb",123,4.195830,"ug/L",1.253,26069.457
"|-","Ba",137,158.974320,"ug/L",0.919,797580.532
"|-","Tl",205,22.367848,"ug/L",0.788,777825.209
"| ","Pb",208,24.814069,"ug/L",0.958,1181816.964
"|>","Bi",209,,"ug/L",,502370.939
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","B359558-SRL1"
"Sample Date/Time:","Thursday, December 07, 2023 15:08:26"
"Sample Description:"
"Batch ID:","12/7/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,761970.922
"| ","Be",9,0.010992,"ug/L",23.051,18.333
"|-","Al",27,93.143278,"ug/L",0.857,1440363.769
"|-","V",51,-0.248036,"ug/L",113.836,-27821.430
"| ","Cr",52,2.741932,"ug/L",43.008,67329.406
"| ","Mn",55,22.356914,"ug/L",2.651,590923.379
"| ","Fe",57,241.558363,"ug/L",2.147,143311.122
"| ","Co",59,0.387373,"ug/L",2.577,8285.109
"| ","Ni",60,7.475665,"ug/L",57.296,33719.660
"| ","Cu",63,2.646467,"ug/L",1.120,25025.064
"| ","Zn",66,4.627862,"ug/L",1.376,10820.436
"| ","As",75,0.109879,"ug/L",316.092,-1797.330
"| ","Se",82,0.128139,"ug/L",26.066,43.973
"|>","Ge",74,,"ug/L",,491106.632
"|-","Mo",97,7.122932,"ug/L",0.876,20178.393
"|-","Ag",107,0.006981,"ug/L",15.471,122.668
"| ","Cd",111,0.016286,"ug/L",14.917,104.073
"|>","In",115,,"ug/L",,546311.016
"| ","Sb",123,0.198197,"ug/L",3.634,1679.576
"|-","Ba",137,18.718379,"ug/L",0.556,103686.710
"|-","Tl",205,0.008689,"ug/L",4.854,544.683
"| ","Pb",208,0.630437,"ug/L",0.637,35430.096
"|>","Bi",209,,"ug/L",,585911.571
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23L0025-01"
"Sample Date/Time:","Thursday, December 07, 2023 15:11:43"
"Sample Description:"
"Batch ID:","12/7/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,682532.805
"| ","Be",9,0.034385,"ug/L",15.763,36.667
"|-","Al",27,452.840718,"ug/L",1.252,6006843.900
"|-","V",51,-0.348524,"ug/L",236.015,-26259.373
"| ","Cr",52,11.886406,"ug/L",25.564,186536.699
"| ","Mn",55,110.114989,"ug/L",0.130,2570598.002
"| ","Fe",57,1247.894957,"ug/L",0.669,620336.257
"| ","Co",59,2.054379,"ug/L",4.828,38634.051
"| ","Ni",60,25.417954,"ug/L",4.006,101128.715
"| ","Cu",63,12.906776,"ug/L",0.455,106800.726
"| ","Zn",66,21.333110,"ug/L",0.539,42025.248
"| ","As",75,-0.438035,"ug/L",74.940,-2660.754
"| ","Se",82,0.345862,"ug/L",44.824,85.882
"|>","Ge",74,,"ug/L",,434704.032
"|-","Mo",97,35.771643,"ug/L",1.193,89548.677
"|-","Ag",107,0.022949,"ug/L",16.006,304.005
"| ","Cd",111,0.065749,"ug/L",25.274,211.436
"|>","In",115,,"ug/L",,484682.514
"| ","Sb",123,0.390812,"ug/L",1.099,2647.988
"|-","Ba",137,94.143270,"ug/L",0.925,462333.869
"|-","Tl",205,0.017457,"ug/L",0.168,752.031
"| ","Pb",208,3.214103,"ug/L",0.852,149437.825
"|>","Bi",209,,"ug/L",,489436.797
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K3441-01"
"Sample Date/Time:","Thursday, December 07, 2023 15:15:00"
"Sample Description:"
"Batch ID:","12/7/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,801537.462
"| ","Be",9,0.077901,"ug/L",21.248,87.334
"|-","Al",27,1137.678346,"ug/L",0.637,17599761.393
"|-","V",51,-0.387610,"ug/L",42.199,-30791.675
"| ","Cr",52,2.202317,"ug/L",2.259,59721.546
"| ","Mn",55,31.235263,"ug/L",0.254,837871.788
"| ","Fe",57,1185.891687,"ug/L",0.283,676933.458
"| ","Co",59,0.494177,"ug/L",0.387,10715.979
"| ","Ni",60,1.078049,"ug/L",0.210,5017.384
"| ","Cu",63,1.602285,"ug/L",0.613,15533.259
"| ","Zn",66,3.325393,"ug/L",1.191,8087.262
"| ","As",75,-0.277121,"ug/L",61.986,-2691.120
"| ","Se",82,-0.002233,"ug/L",1763.970,12.321
"|>","Ge",74,,"ug/L",,498808.543
"|-","Mo",97,0.395026,"ug/L",4.356,1177.204
"|-","Ag",107,0.006395,"ug/L",22.596,119.001
"| ","Cd",111,0.017237,"ug/L",5.544,110.698
"|>","In",115,,"ug/L",,566959.103
"| ","Sb",123,0.085524,"ug/L",5.959,951.151
"|-","Ba",137,5.667497,"ug/L",1.067,32638.027
"|-","Tl",205,0.014651,"ug/L",1.642,856.707
"| ","Pb",208,1.286281,"ug/L",0.489,78263.502
"|>","Bi",209,,"ug/L",,638212.399
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","SEQ-CCV@2308565"
"Sample Date/Time:","Thursday, December 07, 2023 15:18:20"
"Sample Description:"
"Batch ID:"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,809864.692
"| ","Be",9,47.767180,"ug/L",0.786,49059.046
"|-","Al",27,492.476736,"ug/L",1.346,7742612.192
"|-","V",51,47.246448,"ug/L",1.700,861187.643
"| ","Cr",52,48.435130,"ug/L",1.098,829527.375
"| ","Mn",55,50.099993,"ug/L",0.600,1397229.943
"| ","Fe",57,1008.324222,"ug/L",0.383,600352.212
"| ","Co",59,49.444430,"ug/L",1.059,1108457.798
"| ","Ni",60,49.453964,"ug/L",0.578,234796.777
"| ","Cu",63,100.450101,"ug/L",0.370,989763.360
"| ","Zn",66,102.557044,"ug/L",0.282,238524.092
"| ","As",75,50.207456,"ug/L",0.584,114703.627
"| ","Se",82,20.194634,"ug/L",1.670,5218.275
"|>","Ge",74,,"ug/L",,518979.277
"|-","Mo",97,20.022512,"ug/L",0.797,59859.097
"|-","Ag",107,10.126579,"ug/L",0.155,150143.213
"| ","Cd",111,51.929155,"ug/L",0.591,151552.073
"|>","In",115,,"ug/L",,587255.050
"| ","Sb",123,9.512508,"ug/L",1.408,69635.947
"|-","Ba",137,199.027589,"ug/L",0.712,1184174.228
"|-","Tl",205,49.123289,"ug/L",0.608,2233005.635
"| ","Pb",208,51.554992,"ug/L",0.481,3209586.433
"|>","Bi",209,,"ug/L",,656783.294
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","SEQ-CCB@2308559"
"Sample Date/Time:","Thursday, December 07, 2023 15:21:39"
"Sample Description:"
"Batch ID:"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,802897.332
"| ","Be",9,0.010002,"ug/L",47.724,18.333
"|-","Al",27,0.090688,"ug/L",87.718,82334.577
"|-","V",51,-0.616084,"ug/L",21.153,-35993.875
"| ","Cr",52,-0.154867,"ug/L",21.894,22814.274
"| ","Mn",55,0.032877,"ug/L",61.664,2593.049
"| ","Fe",57,-3.112714,"ug/L",18.272,8123.632
"| ","Co",59,0.007586,"ug/L",42.301,240.337
"| ","Ni",60,0.005199,"ug/L",113.935,128.001
"| ","Cu",63,0.014857,"ug/L",37.440,522.015
"| ","Zn",66,-0.017500,"ug/L",35.365,657.024
"| ","As",75,0.057769,"ug/L",212.310,-2003.389
"| ","Se",82,0.086640,"ug/L",49.955,35.400
"|>","Ge",74,,"ug/L",,514436.551
"|-","Mo",97,0.125505,"ug/L",6.705,416.320
"|-","Ag",107,0.004001,"ug/L",66.161,86.667
"| ","Cd",111,0.009647,"ug/L",35.721,91.309
"|>","In",115,,"ug/L",,579387.379
"| ","Sb",123,0.350642,"ug/L",9.042,2876.140
"|-","Ba",137,0.033092,"ug/L",47.142,280.517
"|-","Tl",205,0.009774,"ug/L",25.592,659.024
"| ","Pb",208,0.008721,"ug/L",29.561,1013.022
"|>","Bi",209,,"ug/L",,655794.662
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K3777-02"
"Sample Date/Time:","Thursday, December 07, 2023 15:24:58"
"Sample Description:"
"Batch ID:","12/7/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,744075.777
"| ","Be",9,0.029835,"ug/L",16.778,35.667
"|-","Al",27,34.030961,"ug/L",1.593,561434.875
"|-","V",51,-0.904235,"ug/L",37.464,-36243.095
"| ","Cr",52,0.920408,"ug/L",8.365,35523.289
"| ","Mn",55,121.100300,"ug/L",1.482,2934398.366
"| ","Fe",57,210.591073,"ug/L",1.595,115909.585
"| ","Co",59,5.482857,"ug/L",0.826,106927.165
"| ","Ni",60,10.561647,"ug/L",0.329,43673.327
"| ","Cu",63,24.440896,"ug/L",0.285,209658.252
"| ","Zn",66,117.418698,"ug/L",0.730,237366.990
"| ","As",75,1.352970,"ug/L",21.939,869.295
"| ","Se",82,0.369275,"ug/L",4.396,94.463
"|>","Ge",74,,"ug/L",,451284.726
"|-","Mo",97,7.545117,"ug/L",0.553,19637.766
"|-","Ag",107,0.004915,"ug/L",22.196,88.000
"| ","Cd",111,7.101949,"ug/L",1.512,18059.647
"|>","In",115,,"ug/L",,510315.180
"| ","Sb",123,1.043213,"ug/L",2.209,6915.869
"|-","Ba",137,46.680954,"ug/L",1.192,241410.561
"|-","Tl",205,0.168241,"ug/L",1.769,6424.603
"| ","Pb",208,0.476702,"ug/L",0.862,24630.762
"|>","Bi",209,,"ug/L",,536636.454
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K3777-03"
"Sample Date/Time:","Thursday, December 07, 2023 15:28:15"
"Sample Description:"
"Batch ID:","12/7/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,721954.742
"| ","Be",9,0.012782,"ug/L",17.429,19.000
"|-","Al",27,1.174925,"ug/L",59.821,89092.465
"|-","V",51,0.957045,"ug/L",16.765,-5884.437
"| ","Cr",52,0.449476,"ug/L",1.745,28445.773
"| ","Mn",55,195.041945,"ug/L",0.458,4678349.640
"| ","Fe",57,1077.352035,"ug/L",0.309,551605.635
"| ","Co",59,0.553461,"ug/L",1.003,10742.011
"| ","Ni",60,2.355080,"ug/L",0.164,9710.517
"| ","Cu",63,2.832519,"ug/L",0.705,24342.215
"| ","Zn",66,2.076536,"ug/L",2.437,4749.907
"| ","As",75,92.033875,"ug/L",0.557,182541.524
"| ","Se",82,0.220967,"ug/L",19.439,60.540
"|>","Ge",74,,"ug/L",,446751.672
"|-","Mo",97,6.528622,"ug/L",0.344,16827.133
"|-","Ag",107,0.004676,"ug/L",13.107,83.667
"| ","Cd",111,0.240144,"ug/L",1.288,654.777
"|>","In",115,,"ug/L",,502682.715
"| ","Sb",123,0.822843,"ug/L",2.359,5438.300
"|-","Ba",137,40.418839,"ug/L",0.910,205908.327
"|-","Tl",205,0.075804,"ug/L",1.136,2892.460
"| ","Pb",208,0.048912,"ug/L",0.432,2777.832
"|>","Bi",209,,"ug/L",,518874.609
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K3777-04"
"Sample Date/Time:","Thursday, December 07, 2023 15:31:33"
"Sample Description:"
"Batch ID:","12/7/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,736843.152
"| ","Be",9,0.023781,"ug/L",14.838,29.667
"|-","Al",27,180.164448,"ug/L",2.456,2624805.241
"|-","V",51,-1.093845,"ug/L",15.531,-38776.685
"| ","Cr",52,1.249411,"ug/L",3.031,39675.401
"| ","Mn",55,27.334326,"ug/L",0.789,653600.828
"| ","Fe",57,301.319667,"ug/L",0.461,159678.488
"| ","Co",59,0.364801,"ug/L",0.748,7065.745
"| ","Ni",60,1.465832,"ug/L",1.878,6047.344
"| ","Cu",63,7.100149,"ug/L",0.573,60222.817
"| ","Zn",66,42.105489,"ug/L",0.183,84231.087
"| ","As",75,29.862859,"ug/L",0.285,57688.406
"| ","Se",82,1.598902,"ug/L",15.355,364.548
"|>","Ge",74,,"ug/L",,444511.280
"|-","Mo",97,18.283087,"ug/L",1.267,46819.185
"|-","Ag",107,0.006353,"ug/L",6.066,105.001
"| ","Cd",111,0.495466,"ug/L",4.897,1293.037
"|>","In",115,,"ug/L",,503081.419
"| ","Sb",123,0.923065,"ug/L",0.852,6068.429
"|-","Ba",137,33.525975,"ug/L",0.986,170939.071
"|-","Tl",205,0.172661,"ug/L",2.269,6398.919
"| ","Pb",208,1.152380,"ug/L",0.738,57293.739
"|>","Bi",209,,"ug/L",,521158.900
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K3783-01"
"Sample Date/Time:","Thursday, December 07, 2023 15:34:51"
"Sample Description:"
"Batch ID:","12/7/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,475124.252
"| ","Be",9,0.034591,"ug/L",7.455,25.667
"|-","Al",27,49.918191,"ug/L",5.862,503137.662
"|-","V",51,1.835667,"ug/L",9.196,5814.268
"| ","Cr",52,1.147739,"ug/L",4.463,26902.419
"| ","Mn",55,508.238060,"ug/L",1.117,8533962.037
"| ","Fe",57,3915.813103,"ug/L",1.538,1387833.898
"| ","Co",59,2.121820,"ug/L",2.384,28709.269
"| ","Ni",60,25.397972,"ug/L",1.358,72709.623
"| ","Cu",63,14.741880,"ug/L",2.144,87741.099
"| ","Zn",66,104.946313,"ug/L",1.352,147113.941
"| ","As",75,0.636707,"ug/L",98.165,-407.311
"| ","Se",82,0.487200,"ug/L",78.620,83.450
"|>","Ge",74,,"ug/L",,312829.811
"|-","Mo",97,8.575613,"ug/L",2.066,15468.651
"|-","Ag",107,0.017437,"ug/L",3.928,179.335
"| ","Cd",111,0.192787,"ug/L",6.537,391.868
"|>","In",115,,"ug/L",,367047.190
"| ","Sb",123,2.452826,"ug/L",0.355,11389.855
"|-","Ba",137,77.376886,"ug/L",0.900,287781.757
"|-","Tl",205,0.019224,"ug/L",6.852,563.017
"| ","Pb",208,4.048301,"ug/L",0.287,130458.043
"|>","Bi",209,,"ug/L",,339374.760
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K3783-02"
"Sample Date/Time:","Thursday, December 07, 2023 15:38:10"
"Sample Description:"
"Batch ID:","12/7/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
