"DLZ - Summary Report"
"Sample ID:","Cal std 1@2305748"
"Sample Date/Time:","Monday, November 06, 2023 09:58:47"
"Sample Description:"
"Batch ID:"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"| ","Ni",60,56.292836,"ug/L",1.159,158979.470
"| ","Cu",63,110.768363,"ug/L",0.644,710611.880
"| ","Zn",66,111.499143,"ug/L",0.785,177314.902
"| ","As",75,55.156222,"ug/L",0.559,102502.721
"| ","Se",82,21.533203,"ug/L",0.856,4599.603
"|>","Ge",74,,"ug/L",,409091.985
"|-","Mo",97,21.394216,"ug/L",0.170,51567.932
"|-","Ag",107,10.916014,"ug/L",0.584,127919.522
"| ","Cd",111,54.725962,"ug/L",0.846,134365.876
"|>","In",115,,"ug/L",,468145.782
"| ","Sb",123,9.920583,"ug/L",2.939,57843.412
"|-","Ba",137,218.490163,"ug/L",0.788,906056.893
"|-","Tl",205,53.523278,"ug/L",0.476,1774795.557
"| ","Pb",208,53.902449,"ug/L",0.325,2441800.493
"|>","Bi",209,,"ug/L",,470802.045
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","SEQ-CCB@2305748"
"Sample Date/Time:","Monday, November 06, 2023 16:13:55"
"Sample Description:"
"Batch ID:"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,579694.015
"| ","Be",9,0.006341,"ug/L",74.934,17.000
"|-","Al",27,0.214996,"ug/L",25.675,61518.786
"|-","V",51,-0.175959,"ug/L",124.379,-11136.995
"| ","Cr",52,0.097156,"ug/L",5.150,16940.440
"| ","Mn",55,0.046937,"ug/L",79.489,1938.223
"| ","Fe",57,0.705520,"ug/L",23.084,5332.230
"| ","Co",59,0.001284,"ug/L",95.050,81.000
"| ","Ni",60,0.006703,"ug/L",107.669,83.334
"| ","Cu",63,-0.000421,"ug/L",854.451,305.338
"| ","Zn",66,0.002359,"ug/L",987.501,656.690
"| ","As",75,0.038015,"ug/L",337.948,-1013.330
"| ","Se",82,0.076005,"ug/L",52.905,12.149
"|>","Ge",74,,"ug/L",,403859.390
"|-","Mo",97,0.140408,"ug/L",5.105,387.067
"|-","Ag",107,-0.000014,"ug/L",10425.821,28.000
"| ","Cd",111,-0.003264,"ug/L",88.271,47.244
"|>","In",115,,"ug/L",,460660.443
"| ","Sb",123,0.461534,"ug/L",10.990,2938.704
"|-","Ba",137,0.000392,"ug/L",912.506,149.538
"|-","Tl",205,0.005200,"ug/L",49.212,249.670
"| ","Pb",208,0.002120,"ug/L",123.363,709.678
"|>","Bi",209,,"ug/L",,464704.627
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K0426-03"
"Sample Date/Time:","Monday, November 06, 2023 16:17:10"
"Sample Description:"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,845004.711
"| ","Be",9,0.006984,"ug/L",122.028,24.333
"|-","Al",27,43.052502,"ug/L",90.029,703110.262
"|-","V",51,0.407667,"ug/L",18.957,-5139.870
"| ","Cr",52,-0.778069,"ug/L",22.244,10955.612
"| ","Mn",55,20.341716,"ug/L",78.300,593867.450
"| ","Fe",57,100.917408,"ug/L",87.815,65475.415
"| ","Co",59,0.746097,"ug/L",77.429,15856.322
"| ","Ni",60,1.318284,"ug/L",78.642,5764.497
"| ","Cu",63,13.275103,"ug/L",75.918,130410.245
"| ","Zn",66,1660.495892,"ug/L",72.503,4040594.656
"| ","As",75,0.640324,"ug/L",37.817,60.266
"| ","Se",82,0.014813,"ug/L",620.085,-5.428
"|>","Ge",74,,"ug/L",,704782.785
"|-","Mo",97,0.159718,"ug/L",73.793,682.060
"|-","Ag",107,0.002257,"ug/L",104.463,77.667
"| ","Cd",111,3.743686,"ug/L",69.835,12612.540
"|>","In",115,,"ug/L",,712472.105
"| ","Sb",123,0.051224,"ug/L",46.604,897.578
"|-","Ba",137,0.893096,"ug/L",79.954,5192.208
"|-","Tl",205,0.005431,"ug/L",93.894,346.007
"| ","Pb",208,0.522184,"ug/L",82.911,31325.144
"|>","Bi",209,,"ug/L",,696624.201
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K0426-07"
"Sample Date/Time:","Monday, November 06, 2023 16:23:38"
"Sample Description:"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,512037.388
"| ","Be",9,0.037795,"ug/L",20.274,32.000
"|-","Al",27,58.256472,"ug/L",0.673,634242.592
"|-","V",51,-0.313533,"ug/L",76.371,-12734.710
"| ","Cr",52,0.541020,"ug/L",5.767,21674.822
"| ","Mn",55,1374.129039,"ug/L",0.520,25383007.015
"| ","Fe",57,40288.819954,"ug/L",0.536,14586000.911
"| ","Co",59,0.769207,"ug/L",1.896,10345.217
"| ","Ni",60,2.643139,"ug/L",1.399,7257.230
"| ","Cu",63,103.220039,"ug/L",0.788,638471.208
"| ","Zn",66,3196.940619,"ug/L",0.480,4883921.738
"| ","As",75,3.051400,"ug/L",4.940,4465.417
"| ","Se",82,0.125421,"ug/L",53.347,22.005
"|>","Ge",74,,"ug/L",,394431.280
"|-","Mo",97,0.779493,"ug/L",3.841,1861.455
"|-","Ag",107,0.027891,"ug/L",5.689,344.673
"| ","Cd",111,4.251442,"ug/L",0.373,10168.288
"|>","In",115,,"ug/L",,453774.268
"| ","Sb",123,0.218502,"ug/L",4.581,1530.733
"|-","Ba",137,37.201647,"ug/L",0.546,149645.530
"|-","Tl",205,0.020192,"ug/L",0.641,680.359
"| ","Pb",208,0.945841,"ug/L",0.533,39417.849
"|>","Bi",209,,"ug/L",,427024.581
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K0426-08"
"Sample Date/Time:","Monday, November 06, 2023 16:26:53"
"Sample Description:"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,433069.308
"| ","Be",9,0.184182,"ug/L",3.152,94.000
"|-","Al",27,2238.144154,"ug/L",0.513,18957267.141
"|-","V",51,-0.866778,"ug/L",10.679,-17275.096
"| ","Cr",52,0.598411,"ug/L",10.603,19113.751
"| ","Mn",55,797.231097,"ug/L",1.773,12603445.964
"| ","Fe",57,462.207596,"ug/L",1.096,147401.081
"| ","Co",59,11.958281,"ug/L",1.142,136885.660
"| ","Ni",60,27.884003,"ug/L",1.630,65000.944
"| ","Cu",63,4222.397229,"ug/L",1.238,22341565.069
"| ","Zn",66,137947.948568,"ug/L",1.345,180331932.825
"| ","As",75,-0.046902,"ug/L",906.584,-976.784
"| ","Se",82,8.642946,"ug/L",0.875,1521.544
"|>","Ge",74,,"ug/L",,337570.768
"|-","Mo",97,0.020411,"ug/L",81.166,85.294
"|-","Ag",107,0.167254,"ug/L",2.903,1714.828
"| ","Cd",111,333.680580,"ug/L",0.147,706502.220
"|>","In",115,,"ug/L",,403834.295
"| ","Sb",123,0.146814,"ug/L",9.902,1003.228
"|-","Ba",137,13.604367,"ug/L",0.412,48785.305
"|-","Tl",205,0.374950,"ug/L",0.709,10128.639
"| ","Pb",208,10.461742,"ug/L",0.692,384024.945
"|>","Bi",209,,"ug/L",,381110.644
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K0426-09"
"Sample Date/Time:","Monday, November 06, 2023 16:30:07"
"Sample Description:"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,443556.637
"| ","Be",9,0.247458,"ug/L",4.786,126.001
"|-","Al",27,2293.289615,"ug/L",0.602,19891570.588
"|-","V",51,-0.807339,"ug/L",21.141,-16652.081
"| ","Cr",52,0.697548,"ug/L",4.121,20176.039
"| ","Mn",55,821.766017,"ug/L",1.536,13043612.267
"| ","Fe",57,465.942584,"ug/L",1.503,149159.510
"| ","Co",59,12.283111,"ug/L",0.624,141158.307
"| ","Ni",60,28.900283,"ug/L",0.949,67633.707
"| ","Cu",63,4360.744682,"ug/L",0.547,23164371.315
"| ","Zn",66,140519.524454,"ug/L",0.356,184417017.758
"| ","As",75,-0.388995,"ug/L",90.471,-1513.815
"| ","Se",82,9.001970,"ug/L",4.956,1590.654
"|>","Ge",74,,"ug/L",,338894.176
"|-","Mo",97,0.122839,"ug/L",11.304,290.085
"|-","Ag",107,0.211148,"ug/L",2.883,2168.259
"| ","Cd",111,338.405524,"ug/L",0.653,719838.106
"|>","In",115,,"ug/L",,405730.372
"| ","Sb",123,0.160483,"ug/L",2.942,1076.922
"|-","Ba",137,13.673744,"ug/L",0.770,49260.537
"|-","Tl",205,0.441311,"ug/L",0.360,12061.664
"| ","Pb",208,10.592325,"ug/L",0.216,393759.800
"|>","Bi",209,,"ug/L",,385955.982
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K0426-10"
"Sample Date/Time:","Monday, November 06, 2023 16:33:21"
"Sample Description:"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,486971.765
"| ","Be",9,0.027228,"ug/L",39.764,25.000
"|-","Al",27,17.692460,"ug/L",0.960,217745.986
"|-","V",51,-0.341701,"ug/L",20.969,-12424.228
"| ","Cr",52,1.580716,"ug/L",2.383,31910.575
"| ","Mn",55,1013.051766,"ug/L",0.206,17730135.554
"| ","Fe",57,66907.262521,"ug/L",0.588,22947459.987
"| ","Co",59,1.942714,"ug/L",0.373,24668.093
"| ","Ni",60,7.976783,"ug/L",1.110,20629.052
"| ","Cu",63,7.314409,"ug/L",2.084,43121.699
"| ","Zn",66,1343.116647,"ug/L",0.919,1944288.167
"| ","As",75,-0.567239,"ug/L",107.777,-1985.118
"| ","Se",82,0.055655,"ug/L",129.822,7.428
"|>","Ge",74,,"ug/L",,373722.780
"|-","Mo",97,0.296045,"ug/L",3.639,700.482
"|-","Ag",107,0.046068,"ug/L",3.964,535.682
"| ","Cd",111,1.692289,"ug/L",1.970,3966.733
"|>","In",115,,"ug/L",,441115.448
"| ","Sb",123,1.015597,"ug/L",3.668,5842.883
"|-","Ba",137,62.541340,"ug/L",0.571,244470.515
"|-","Tl",205,0.005710,"ug/L",11.896,240.670
"| ","Pb",208,0.366201,"ug/L",0.517,15339.765
"|>","Bi",209,,"ug/L",,419695.293
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K0426-11"
"Sample Date/Time:","Monday, November 06, 2023 16:36:36"
"Sample Description:"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,499685.652
"| ","Be",9,0.049181,"ug/L",34.066,37.333
"|-","Al",27,51.702754,"ug/L",1.901,554940.220
"|-","V",51,-0.636417,"ug/L",39.583,-15539.968
"| ","Cr",52,0.337909,"ug/L",8.969,17568.295
"| ","Mn",55,798.972491,"ug/L",0.569,13417082.314
"| ","Fe",57,2032.356271,"ug/L",0.639,673215.628
"| ","Co",59,9.551345,"ug/L",0.458,116148.940
"| ","Ni",60,30.395563,"ug/L",0.923,75257.558
"| ","Cu",63,3395.776151,"ug/L",0.645,19085491.878
"| ","Zn",66,95765.662527,"ug/L",0.614,132979729.298
"| ","As",75,0.939727,"ug/L",48.919,586.295
"| ","Se",82,7.783021,"ug/L",8.793,1455.610
"|>","Ge",74,,"ug/L",,358584.875
"|-","Mo",97,0.246583,"ug/L",1.006,567.943
"|-","Ag",107,0.151477,"ug/L",1.965,1675.154
"| ","Cd",111,190.019749,"ug/L",0.427,433297.326
"|>","In",115,,"ug/L",,434900.661
"| ","Sb",123,0.149651,"ug/L",4.898,1095.973
"|-","Ba",137,17.681091,"ug/L",0.078,68239.818
"|-","Tl",205,0.180677,"ug/L",2.189,5230.171
"| ","Pb",208,6.179978,"ug/L",0.500,241663.571
"|>","Bi",209,,"ug/L",,405626.124
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K0426-12"
"Sample Date/Time:","Monday, November 06, 2023 16:39:50"
"Sample Description:"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,509173.937
"| ","Be",9,0.053977,"ug/L",26.857,40.667
"|-","Al",27,50.483290,"ug/L",0.589,553446.298
"|-","V",51,-0.398190,"ug/L",35.830,-12878.314
"| ","Cr",52,0.429856,"ug/L",4.858,18944.732
"| ","Mn",55,968.347127,"ug/L",0.992,16620731.136
"| ","Fe",57,18716.364341,"ug/L",0.786,6298713.711
"| ","Co",59,10.488585,"ug/L",0.563,130352.969
"| ","Ni",60,32.727138,"ug/L",0.424,82811.268
"| ","Cu",63,42.973202,"ug/L",0.205,247107.177
"| ","Zn",66,142516.941719,"ug/L",1.093,202278310.276
"| ","As",75,61.407292,"ug/L",1.034,102336.843
"| ","Se",82,3.489027,"ug/L",3.903,665.084
"|>","Ge",74,,"ug/L",,366460.540
"|-","Mo",97,1.515432,"ug/L",1.540,3316.744
"|-","Ag",107,0.087593,"ug/L",4.501,1005.056
"| ","Cd",111,75.019834,"ug/L",0.314,175420.816
"|>","In",115,,"ug/L",,445878.903
"| ","Sb",123,0.091427,"ug/L",4.237,801.992
"|-","Ba",137,34.544327,"ug/L",0.446,136558.090
"|-","Tl",205,0.028323,"ug/L",2.235,912.712
"| ","Pb",208,0.357118,"ug/L",0.919,15034.869
"|>","Bi",209,,"ug/L",,421425.760
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K0426-13"
"Sample Date/Time:","Monday, November 06, 2023 16:43:05"
"Sample Description:"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,492534.373
"| ","Be",9,0.031065,"ug/L",24.936,27.333
"|-","Al",27,17.597817,"ug/L",2.264,219306.433
"|-","V",51,-0.278927,"ug/L",47.471,-11875.830
"| ","Cr",52,0.340280,"ug/L",7.461,18751.656
"| ","Mn",55,2693.261541,"ug/L",0.602,48201719.453
"| ","Fe",57,142444.376801,"ug/L",0.427,49956320.480
"| ","Co",59,8.300506,"ug/L",0.627,107587.903
"| ","Ni",60,4.537269,"ug/L",1.587,12025.617
"| ","Cu",63,11.569441,"ug/L",0.619,69594.715
"| ","Zn",66,566.689467,"ug/L",0.458,839300.806
"| ","As",75,1.894512,"ug/L",3.501,2297.601
"| ","Se",82,-0.038208,"ug/L",69.950,-11.293
"|>","Ge",74,,"ug/L",,382175.387
"|-","Mo",97,5.172235,"ug/L",1.660,11685.352
"|-","Ag",107,0.081140,"ug/L",4.941,946.716
"| ","Cd",111,0.348035,"ug/L",2.365,879.932
"|>","In",115,,"ug/L",,452517.998
"| ","Sb",123,0.099814,"ug/L",17.752,861.593
"|-","Ba",137,86.536824,"ug/L",0.402,346941.413
"|-","Tl",205,0.028015,"ug/L",4.934,934.048
"| ","Pb",208,0.119362,"ug/L",0.524,5577.329
"|>","Bi",209,,"ug/L",,435549.754
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K0426-14"
"Sample Date/Time:","Monday, November 06, 2023 16:46:20"
"Sample Description:"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,407426.560
"| ","Be",9,0.395532,"ug/L",11.399,179.335
"|-","Al",27,2791.487243,"ug/L",1.958,22242503.095
"|-","V",51,1.902565,"ug/L",2.687,13803.500
"| ","Cr",52,1.551558,"ug/L",4.611,26776.095
"| ","Mn",55,1034.054264,"ug/L",1.596,15336198.621
"| ","Fe",57,11853.279552,"ug/L",1.487,3448345.647
"| ","Co",59,25.335311,"ug/L",1.051,271991.214
"| ","Ni",60,31.751531,"ug/L",1.151,69419.189
"| ","Cu",63,26939.792758,"ug/L",1.090,133715260.890
"| ","Zn",66,178853.204631,"ug/L",0.846,219321609.098
"| ","As",75,5.009775,"ug/L",5.802,6438.308
"| ","Se",82,6.810259,"ug/L",0.772,1124.017
"|>","Ge",74,,"ug/L",,316622.656
"|-","Mo",97,2.009308,"ug/L",2.173,3786.217
"|-","Ag",107,0.113684,"ug/L",3.682,1055.728
"| ","Cd",111,404.315686,"ug/L",0.300,770196.746
"|>","In",115,,"ug/L",,363323.919
"| ","Sb",123,0.145797,"ug/L",4.255,898.127
"|-","Ba",137,27.846230,"ug/L",0.858,89707.807
"|-","Tl",205,2.044074,"ug/L",0.972,47350.012
"| ","Pb",208,279.117901,"ug/L",0.725,8821215.238
"|>","Bi",209,,"ug/L",,328520.807
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","SEQ-CCV@2305744"
"Sample Date/Time:","Monday, November 06, 2023 16:49:35"
"Sample Description:"
"Batch ID:"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,594383.274
"| ","Be",9,52.804784,"ug/L",1.477,33146.680
"|-","Al",27,592.482974,"ug/L",2.137,6929805.619
"|-","V",51,52.279165,"ug/L",0.053,791376.204
"| ","Cr",52,52.854406,"ug/L",0.493,710692.907
"| ","Mn",55,53.313373,"ug/L",0.592,1119016.346
"| ","Fe",57,1084.966084,"ug/L",0.035,451392.318
"| ","Co",59,54.454903,"ug/L",0.817,826608.266
"| ","Ni",60,56.422222,"ug/L",0.667,174392.471
"| ","Cu",63,113.385267,"ug/L",1.193,796035.309
"| ","Zn",66,131.855831,"ug/L",16.876,229055.548
"| ","As",75,55.166237,"ug/L",0.730,112201.104
"| ","Se",82,21.495213,"ug/L",1.048,5026.143
"|>","Ge",74,,"ug/L",,447767.275
"|-","Mo",97,21.837905,"ug/L",1.045,57610.117
"|-","Ag",107,11.006447,"ug/L",0.452,142800.829
"| ","Cd",111,54.822394,"ug/L",0.621,149042.804
"|>","In",115,,"ug/L",,518341.922
"| ","Sb",123,9.837939,"ug/L",1.771,63506.016
"|-","Ba",137,218.156093,"ug/L",0.493,1001640.701
"|-","Tl",205,53.998398,"ug/L",0.335,1988413.960
"| ","Pb",208,54.347676,"ug/L",0.363,2734074.602
"|>","Bi",209,,"ug/L",,522855.773
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","SEQ-CCB@2305748"
"Sample Date/Time:","Monday, November 06, 2023 16:52:51"
"Sample Description:"
"Batch ID:"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,594831.715
"| ","Be",9,0.001896,"ug/L",401.087,14.667
"|-","Al",27,0.633956,"ug/L",4.386,67991.999
"|-","V",51,-0.057013,"ug/L",156.058,-10179.674
"| ","Cr",52,-0.088951,"ug/L",12.588,15822.092
"| ","Mn",55,0.033124,"ug/L",13.085,1808.513
"| ","Fe",57,1.393228,"ug/L",6.313,5998.645
"| ","Co",59,0.005381,"ug/L",33.494,147.335
"| ","Ni",60,0.012225,"ug/L",52.946,106.334
"| ","Cu",63,0.772306,"ug/L",85.649,5607.829
"| ","Zn",66,6.927207,"ug/L",78.513,12390.603
"| ","As",75,0.017752,"ug/L",925.251,-1129.248
"| ","Se",82,-0.049757,"ug/L",170.959,-15.467
"|>","Ge",74,,"ug/L",,433544.472
"|-","Mo",97,0.104260,"ug/L",3.566,323.419
"|-","Ag",107,0.000897,"ug/L",70.039,42.333
"| ","Cd",111,0.010065,"ug/L",27.668,87.144
"|>","In",115,,"ug/L",,505151.681
"| ","Sb",123,0.420819,"ug/L",13.303,2968.370
"|-","Ba",137,0.016821,"ug/L",28.167,237.487
"|-","Tl",205,0.007166,"ug/L",30.203,342.673
"| ","Pb",208,0.009767,"ug/L",10.403,1147.362
"|>","Bi",209,,"ug/L",,507031.223
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K0426-15"
"Sample Date/Time:","Monday, November 06, 2023 16:56:06"
"Sample Description:"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,480319.939
"| ","Be",9,0.241439,"ug/L",9.501,133.334
"|-","Al",27,740.350749,"ug/L",0.610,6987650.785
"|-","V",51,0.555869,"ug/L",47.626,-909.711
"| ","Cr",52,0.886757,"ug/L",2.871,23176.512
"| ","Mn",55,1123.122858,"ug/L",0.306,18733254.442
"| ","Fe",57,18214.127002,"ug/L",0.578,5957159.908
"| ","Co",59,18.532638,"ug/L",0.099,223793.296
"| ","Ni",60,35.716072,"ug/L",0.384,87824.881
"| ","Cu",63,3489.912233,"ug/L",0.258,19482786.869
"| ","Zn",66,196973.657086,"ug/L",0.400,271679716.995
"| ","As",75,7.274731,"ug/L",6.487,10939.032
"| ","Se",82,5.833705,"ug/L",5.258,1082.889
"|>","Ge",74,,"ug/L",,356161.168
"|-","Mo",97,0.155847,"ug/L",8.441,373.778
"|-","Ag",107,0.113981,"ug/L",2.818,1232.417
"| ","Cd",111,368.933049,"ug/L",0.283,818125.967
"|>","In",115,,"ug/L",,422957.025
"| ","Sb",123,0.254442,"ug/L",10.262,1614.243
"|-","Ba",137,22.186847,"ug/L",0.761,83244.551
"|-","Tl",205,0.404299,"ug/L",0.662,11364.432
"| ","Pb",208,19.865145,"ug/L",0.220,758660.215
"|>","Bi",209,,"ug/L",,396744.825
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K0426-16"
"Sample Date/Time:","Monday, November 06, 2023 16:59:20"
"Sample Description:"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,414203.808
"| ","Be",9,0.502784,"ug/L",4.362,229.336
"|-","Al",27,1744.496247,"ug/L",0.090,14142116.383
"|-","V",51,0.454205,"ug/L",46.117,-1910.366
"| ","Cr",52,1.112350,"ug/L",3.279,22878.762
"| ","Mn",55,1319.990074,"ug/L",1.374,19730627.637
"| ","Fe",57,21851.069314,"ug/L",0.863,6403507.868
"| ","Co",59,21.843023,"ug/L",0.331,236363.488
"| ","Ni",60,35.205915,"ug/L",0.425,77578.277
"| ","Cu",63,11826.803360,"ug/L",1.158,59167358.073
"| ","Zn",66,293807.296819,"ug/L",1.083,363151760.240
"| ","As",75,4.989138,"ug/L",5.733,6453.487
"| ","Se",82,9.216086,"ug/L",1.719,1534.286
"|>","Ge",74,,"ug/L",,319164.241
"|-","Mo",97,0.005317,"ug/L",238.246,52.366
"|-","Ag",107,0.164621,"ug/L",0.765,1562.134
"| ","Cd",111,370.068720,"ug/L",0.442,724925.927
"|>","In",115,,"ug/L",,373621.718
"| ","Sb",123,0.164906,"ug/L",6.316,1011.973
"|-","Ba",137,17.039764,"ug/L",0.090,56502.580
"|-","Tl",205,0.462269,"ug/L",0.311,11614.415
"| ","Pb",208,90.168977,"ug/L",0.360,3078649.812
"|>","Bi",209,,"ug/L",,354890.138
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K0426-17"
"Sample Date/Time:","Monday, November 06, 2023 17:02:35"
"Sample Description:"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,385585.639
"| ","Be",9,0.643633,"ug/L",3.130,270.671
"|-","Al",27,3086.105300,"ug/L",0.630,23260619.216
"|-","V",51,1.244327,"ug/L",11.749,6475.171
"| ","Cr",52,1.657742,"ug/L",3.169,26954.919
"| ","Mn",55,1865.213392,"ug/L",1.121,26860421.701
"| ","Fe",57,54495.377971,"ug/L",0.915,15380352.572
"| ","Co",59,66.368667,"ug/L",0.241,691803.821
"| ","Ni",60,40.183006,"ug/L",0.390,85303.044
